request_id,timestamp,success,ttft,total_time,tokens_generated,tokens_per_sec,prompt_length,error,workload,model,target
1762762137233490,2025-11-10T08:09:44.470097,True,0.34763431549072266,47.236597776412964,361,7.642379362475192,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137284341,2025-11-10T08:09:09.811710,True,0.298067569732666,12.527361392974854,91,7.264099529453294,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137334972,2025-11-10T08:09:07.167714,True,0.24734926223754883,9.83273196220398,76,7.729286254535999,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137385435,2025-11-10T08:09:43.190921,True,0.333298921585083,45.80547642707825,352,7.684670643266415,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137436346,2025-11-10T08:09:05.630558,True,0.2819383144378662,8.19420576095581,59,7.200209723940098,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137487873,2025-11-10T08:09:04.759443,True,0.22936487197875977,7.271557331085205,56,7.701238875007615,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137538794,2025-11-10T08:09:40.517809,True,6.779893636703491,42.979000091552734,273,6.351939305671667,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137589756,2025-11-10T08:09:14.252675,True,6.833504676818848,16.662911415100098,71,4.260960058616113,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137640782,2025-11-10T08:09:14.881869,True,7.008408069610596,17.24107050895691,78,4.524081028465037,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137690991,2025-11-10T08:09:39.609059,True,7.211790323257446,41.91806101799011,271,6.464993690516697,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137741911,2025-11-10T08:09:15.252769,True,7.3920533657073975,17.510851621627808,72,4.11173605691868,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137793212,2025-11-10T08:09:15.127751,True,7.612030029296875,17.33453059196472,75,4.3266242256808285,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137843943,2025-11-10T08:09:38.532926,True,7.56056022644043,40.68896722793579,252,6.193325050211266,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137894742,2025-11-10T08:09:20.809250,True,7.611536264419556,22.914495944976807,110,4.800454710596138,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137945356,2025-11-10T08:09:12.864768,True,7.5587499141693115,14.919403076171875,56,3.7535013776415025,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762137995617,2025-11-10T08:09:44.855384,True,7.7735536098480225,46.85975694656372,299,6.380741589013428,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138046631,2025-11-10T08:09:20.032829,True,7.9681806564331055,21.986192226409912,104,4.730241550197798,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138098039,2025-11-10T08:09:20.031532,True,7.9163830280303955,21.933479070663452,107,4.878387038156434,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138149217,2025-11-10T08:09:59.487547,True,8.145143747329712,61.338314056396484,399,6.504906535793372,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138200331,2025-11-10T08:09:19.418507,True,8.205680131912231,21.21816611289978,97,4.571554369207617,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138250938,2025-11-10T08:09:16.484497,True,8.275304794311523,18.233546495437622,77,4.222985364874949,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138301304,2025-11-10T08:09:46.585243,True,8.626758813858032,48.28392696380615,299,6.192536912420809,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138352469,2025-11-10T08:09:20.424218,True,8.575687170028687,22.071725130081177,100,4.5306834608823445,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138404005,2025-11-10T08:09:14.255461,True,8.52379584312439,15.851449012756348,56,3.5328000585267865,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138454567,2025-11-10T08:09:41.531623,True,8.875821590423584,43.077054262161255,263,6.105338549832512,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138505470,2025-11-10T08:09:18.537699,True,8.92711615562439,20.032212734222412,82,4.093407008398715,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138556925,2025-11-10T08:09:19.415810,True,11.377451658248901,20.858875036239624,74,3.547650574224855,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138608351,2025-11-10T08:09:49.682348,True,11.741889238357544,51.0739848613739,306,5.991308507267481,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138658856,2025-11-10T08:09:21.467122,True,14.32728385925293,22.80825424194336,62,2.718314139360336,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138710013,2025-11-10T08:09:24.069281,True,15.700746774673462,25.35925555229187,76,2.996933401427528,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138760563,2025-11-10T08:09:50.564606,True,15.651725053787231,51.80403923988342,272,5.250555825202716,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138811266,2025-11-10T08:09:26.313142,True,16.18180251121521,27.501864671707153,81,2.9452548387866093,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138863052,2025-11-10T08:09:25.081334,True,16.38547420501709,26.21827507019043,76,2.8987414235504088,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138913999,2025-11-10T08:09:48.035128,True,16.479084014892578,49.12111830711365,251,5.10981851900653,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762138964541,2025-11-10T08:09:30.688458,True,17.634932041168213,31.723915815353394,104,3.278283822379431,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139015550,2025-11-10T08:09:25.795656,True,19.656432628631592,26.78009581565857,55,2.0537641231231514,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139067466,2025-11-10T08:10:01.742960,True,20.472989797592163,62.67548370361328,322,5.137575028901396,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139118786,2025-11-10T08:09:30.137445,True,20.42214298248291,31.018642902374268,78,2.5146167820910574,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139170055,2025-11-10T08:09:29.912263,True,21.00931215286255,30.742199659347534,76,2.47217183032286,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139221597,2025-11-10T08:09:58.876972,True,20.957967042922974,59.6553635597229,291,4.8780190520282485,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139272273,2025-11-10T08:09:29.142039,True,21.272887229919434,29.86975646018982,62,2.07567812220475,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139323044,2025-11-10T08:09:30.551176,True,21.610461950302124,31.228121042251587,74,2.3696590614554793,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139373938,2025-11-10T08:10:00.336498,True,22.2319073677063,60.96255135536194,304,4.986667933694704,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139425027,2025-11-10T08:09:33.207946,True,22.181103229522705,33.78291416168213,82,2.427262479712527,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139476473,2025-11-10T08:09:30.687475,True,24.061716318130493,31.210973739624023,55,1.7622007073164307,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139529013,2025-11-10T08:09:48.686597,True,24.68941307067871,49.15756893157959,186,3.7837509877448534,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139579180,2025-11-10T08:09:34.613865,True,24.98929262161255,35.03467559814453,72,2.0551067983576017,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139631629,2025-11-10T08:09:32.342419,True,25.586704969406128,32.7107675075531,55,1.681403531338731,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139682982,2025-11-10T08:10:06.688830,True,26.26121163368225,67.00584077835083,315,4.701082716684223,13,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139733469,2025-11-10T08:09:36.114400,True,26.699203729629517,36.380922079086304,72,1.979059239990771,19,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
1762762139784476,2025-11-10T08:09:36.352774,True,29.35592484474182,36.568275690078735,55,1.504035915341831,38,,custom,Qwen/Qwen3-Coder-30B-A3B-Instruct,localhost
